gene_name,ensembl,description,entrezgene
C10orf95,ENSMFAG00000037112,chromosome 10 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:25880],NA
,ENSMFAG00000037113,,NA
CCDC102B,ENSMFAG00000037114,coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295],102120839
PDZRN4,ENSMFAG00000037115,PDZ domain containing ring finger 4 [Source:HGNC Symbol;Acc:HGNC:30552],102129303
TELO2,ENSMFAG00000037116,telomere maintenance 2 [Source:HGNC Symbol;Acc:HGNC:29099],102117832
DAPK1,ENSMFAG00000037117,death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674],102114785
KLHDC8A,ENSMFAG00000037118,kelch domain containing 8A [Source:HGNC Symbol;Acc:HGNC:25573],102143960
RIPK1,ENSMFAG00000037119,receptor interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:10019],101926590
PLEKHH2,ENSMFAG00000037120,"pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]",102124207
,ENSMFAG00000037121,,NA
SFT2D2,ENSMFAG00000037122,SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140],102129854
,ENSMFAG00000037123,,NA
UTS2B,ENSMFAG00000037124,urotensin 2B [Source:HGNC Symbol;Acc:HGNC:30894],102129517
TJP1,ENSMFAG00000037125,tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827],102140934
ANO6,ENSMFAG00000037126,anoctamin 6 [Source:HGNC Symbol;Acc:HGNC:25240],102115746
WWOX,ENSMFAG00000037127,WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799],101925874
ZSCAN9,ENSMFAG00000037128,zinc finger and SCAN domain containing 9 [Source:HGNC Symbol;Acc:HGNC:12984],102130480
CD5L,ENSMFAG00000037129,CD5 molecule like [Source:HGNC Symbol;Acc:HGNC:1690],102145564
KCNV1,ENSMFAG00000037130,potassium voltage-gated channel modifier subfamily V member 1 [Source:NCBI gene;Acc:102134648],102134648
LGI1,ENSMFAG00000037131,leucine rich glioma inactivated 1 [Source:HGNC Symbol;Acc:HGNC:6572],102139711
,ENSMFAG00000037132,,NA
SYDE1,ENSMFAG00000037133,synapse defective Rho GTPase homolog 1 [Source:HGNC Symbol;Acc:HGNC:25824],102122497
,ENSMFAG00000037134,,NA
GREB1L,ENSMFAG00000037135,GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042],102138954
SOAT1,ENSMFAG00000037136,sterol O-acyltransferase 1 [Source:NCBI gene;Acc:102121286],102121286
TMEM126B,ENSMFAG00000037137,transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883],101865616
SCNN1D,ENSMFAG00000037138,sodium channel epithelial 1 delta subunit [Source:HGNC Symbol;Acc:HGNC:10601],102143066
,ENSMFAG00000037139,"transporter 2, ATP binding cassette subfamily B member [Source:NCBI gene;Acc:102143391]",102143391
HSP90AA1,ENSMFAG00000037140,heat shock protein 90 alpha family class A member 1 [Source:NCBI gene;Acc:101866865],101866865
SLC13A3,ENSMFAG00000037141,solute carrier family 13 member 3 [Source:HGNC Symbol;Acc:HGNC:14430],101865113
EMG1,ENSMFAG00000037142,"EMG1, N1-specific pseudouridine methyltransferase [Source:HGNC Symbol;Acc:HGNC:16912]",102135921
LENG1,ENSMFAG00000037143,leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502],102123764
LENG9,ENSMFAG00000037144,leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306],102140225
PLCB2,ENSMFAG00000037145,phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055],102136896
PHLPP2,ENSMFAG00000037146,PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149],102142978
CLUAP1,ENSMFAG00000037147,clusterin associated protein 1 [Source:NCBI gene;Acc:101866465],101866465
UNK,ENSMFAG00000037148,unkempt family zinc finger [Source:HGNC Symbol;Acc:HGNC:29369],107126366
,ENSMFAG00000037149,,NA
PSTPIP2,ENSMFAG00000037150,proline-serine-threonine phosphatase interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9581],102124796
,ENSMFAG00000037151,uncharacterized LOC107131106 [Source:NCBI gene;Acc:107131106],107131106
CHI3L2,ENSMFAG00000037152,chitinase 3 like 2 [Source:HGNC Symbol;Acc:HGNC:1933],102119141
,ENSMFAG00000037153,submaxillary gland androgen-regulated protein 3B [Source:NCBI gene;Acc:102114868],102114868
ACPP,ENSMFAG00000037154,"acid phosphatase, prostate [Source:HGNC Symbol;Acc:HGNC:125]",102121197
EIF2S2,ENSMFAG00000037155,eukaryotic translation initiation factor 2 subunit beta [Source:NCBI gene;Acc:101925176],101925176
MMP2,ENSMFAG00000037156,matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166],101865544
CCR3,ENSMFAG00000037157,"Macaca fascicularis C-C motif chemokine receptor 3 (CCR3), mRNA. [Source:RefSeq mRNA;Acc:NM_001283805]",102138209
GSX1,ENSMFAG00000037158,GS homeobox 1 [Source:HGNC Symbol;Acc:HGNC:20374],102139703
DTX2,ENSMFAG00000037159,deltex E3 ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:15973],101864793
,ENSMFAG00000037160,,NA
KDM1B,ENSMFAG00000037161,lysine demethylase 1B [Source:HGNC Symbol;Acc:HGNC:21577],102143523
SGK3,ENSMFAG00000037162,serum/glucocorticoid regulated kinase family member 3 [Source:NCBI gene;Acc:101925870],101925870
SLCO1B1,ENSMFAG00000037163,solute carrier organic anion transporter family member 1B3 [Source:NCBI gene;Acc:102136593],102137347
SLCO1B1,ENSMFAG00000037163,solute carrier organic anion transporter family member 1B3 [Source:NCBI gene;Acc:102136593],102136968
SLCO1B1,ENSMFAG00000037163,solute carrier organic anion transporter family member 1B3 [Source:NCBI gene;Acc:102136593],102136593
,ENSMFAG00000037164,,NA
,ENSMFAG00000037165,,NA
,ENSMFAG00000037166,,NA
KIF4A,ENSMFAG00000037167,kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339],102135303
ZNF625,ENSMFAG00000037168,zinc finger protein 625 [Source:HGNC Symbol;Acc:HGNC:30571],107128153
VWCE,ENSMFAG00000037169,von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487],102138024
PDZD8,ENSMFAG00000037170,PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974],102118673
LYNX1-SLURP2,ENSMFAG00000037171,LYNX1-SLURP2 readthrough [Source:HGNC Symbol;Acc:HGNC:52291],107126369
ICE1,ENSMFAG00000037172,interactor of little elongation complex ELL subunit 1 [Source:HGNC Symbol;Acc:HGNC:29154],102123286
CCRL2,ENSMFAG00000037173,C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612],NA
DPYS,ENSMFAG00000037174,dihydropyrimidinase [Source:HGNC Symbol;Acc:HGNC:3013],102146971
KRT72,ENSMFAG00000037175,keratin 72 [Source:HGNC Symbol;Acc:HGNC:28932],101866690
PXDNL,ENSMFAG00000037176,peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359],NA
,ENSMFAG00000037177,"proteasome 26S subunit, non-ATPase 9 [Source:NCBI gene;Acc:102133278]",102133278
,ENSMFAG00000037178,ATP synthase membrane subunit c locus 1 [Source:NCBI gene;Acc:102137931],102137931
ZNF711,ENSMFAG00000037179,zinc finger protein 711 [Source:HGNC Symbol;Acc:HGNC:13128],101865475
,ENSMFAG00000037180,,NA
,ENSMFAG00000037181,lipoxygenase homology domains 1 [Source:NCBI gene;Acc:102117435],102117435
MID1,ENSMFAG00000037182,midline 1 [Source:HGNC Symbol;Acc:HGNC:7095],102130085
PLA2G10,ENSMFAG00000037183,phospholipase A2 group X [Source:HGNC Symbol;Acc:HGNC:9029],102120351
,ENSMFAG00000037184,synaptogyrin 2 [Source:NCBI gene;Acc:102137043],102137043
MOXD1,ENSMFAG00000037185,monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063],102136050
PRKD3,ENSMFAG00000037186,protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408],102120135
,ENSMFAG00000037187,,NA
ARHGAP45,ENSMFAG00000037188,Rho GTPase activating protein 45 [Source:HGNC Symbol;Acc:HGNC:17102],102140465
TRIML2,ENSMFAG00000037189,tripartite motif family like 2 [Source:HGNC Symbol;Acc:HGNC:26378],102117870
DCAF8L1,ENSMFAG00000037190,DDB1 and CUL4 associated factor 8 like 1 [Source:HGNC Symbol;Acc:HGNC:31810],102131768
MAP2,ENSMFAG00000037191,microtubule associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839],101865601
,ENSMFAG00000037192,,NA
ZNF676,ENSMFAG00000037193,zinc finger protein 676 [Source:HGNC Symbol;Acc:HGNC:20429],102142182
XAF1,ENSMFAG00000037194,XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932],102132713
,ENSMFAG00000037195,eukaryotic translation initiation factor 4B [Source:NCBI gene;Acc:101866211],101866211
PHLDB2,ENSMFAG00000037196,pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573],102122098
PHLDB2,ENSMFAG00000037196,pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573],102122737
NFAT5,ENSMFAG00000037197,nuclear factor of activated T cells 5 [Source:HGNC Symbol;Acc:HGNC:7774],102120356
GDI1,ENSMFAG00000037198,GDP dissociation inhibitor 1 [Source:NCBI gene;Acc:102142996],102142996
PLA2G2D,ENSMFAG00000037199,phospholipase A2 group IID [Source:HGNC Symbol;Acc:HGNC:9033],102132091
SEC13,ENSMFAG00000037200,"SEC13 homolog, nuclear pore and COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10697]",102137586
LEF1,ENSMFAG00000037201,lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551],101925349
CD300H,ENSMFAG00000004042,CD300H molecule (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:52292],102127822
CENPI,ENSMFAG00000004043,centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968],102131655
PDZD11,ENSMFAG00000038177,PDZ domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28034],102131880
,ENSMFAG00000041626,,NA
,ENSMFAG00000036198,,NA
,ENSMFAG00000040220,,NA
TNFRSF11B,ENSMFAG00000040874,TNF receptor superfamily member 11b [Source:HGNC Symbol;Acc:HGNC:11909],102118404
SHROOM3,ENSMFAG00000002770,shroom family member 3 [Source:HGNC Symbol;Acc:HGNC:30422],102131257
PNMT,ENSMFAG00000002771,phenylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:9160],102144850
SLC17A2,ENSMFAG00000002772,solute carrier family 17 member 2 [Source:HGNC Symbol;Acc:HGNC:10930],102133934
,ENSMFAG00000002773,FK506 binding protein 2 [Source:NCBI gene;Acc:102124477],102124477
GPR179,ENSMFAG00000002774,G protein-coupled receptor 179 [Source:HGNC Symbol;Acc:HGNC:31371],102137930
C1orf54,ENSMFAG00000002775,chromosome 1 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26258],102132706
,ENSMFAG00000002776,,NA
GPCPD1,ENSMFAG00000002777,glycerophosphocholine phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:26957],102119326
,ENSMFAG00000002778,ficolin 1 [Source:NCBI gene;Acc:102130787],102130787
MAGEB6,ENSMFAG00000002779,MAGE family member B6 [Source:HGNC Symbol;Acc:HGNC:23796],102125611
,ENSMFAG00000002780,,NA
ANXA9,ENSMFAG00000002781,annexin A9 [Source:HGNC Symbol;Acc:HGNC:547],102116433
CAPSL,ENSMFAG00000002782,calcyphosine like [Source:HGNC Symbol;Acc:HGNC:28375],102144065
ADM2,ENSMFAG00000002783,adrenomedullin 2 [Source:HGNC Symbol;Acc:HGNC:28898],102127217
LHB,ENSMFAG00000002784,luteinizing hormone beta polypeptide [Source:NCBI gene;Acc:102135912],102135912
,ENSMFAG00000002785,,NA
TGOLN2,ENSMFAG00000002786,trans-golgi network protein 2 [Source:HGNC Symbol;Acc:HGNC:15450],102123547
ABCB10,ENSMFAG00000002787,ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41],102119635
MCM9,ENSMFAG00000002788,minichromosome maintenance 9 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:21484],102133269
TIAL1,ENSMFAG00000002789,TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804],101866347
MAP1LC3B,ENSMFAG00000002790,microtubule associated protein 1 light chain 3 beta [Source:NCBI gene;Acc:101925226],101925226
,ENSMFAG00000002791,,NA
TULP4,ENSMFAG00000002792,tubby like protein 4 [Source:HGNC Symbol;Acc:HGNC:15530],NA
SFMBT1,ENSMFAG00000002793,Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255],102134284
TLL2,ENSMFAG00000002794,tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:11844],102143479
COA5,ENSMFAG00000002795,cytochrome c oxidase assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:33848],102143000
CALCR,ENSMFAG00000002796,calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440],102136961
PPP6R2,ENSMFAG00000002797,protein phosphatase 6 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:19253],102129280
PARP8,ENSMFAG00000002798,poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124],102128320
ADAMTS2,ENSMFAG00000002799,ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218],102133312
DHH,ENSMFAG00000002800,desert hedgehog [Source:HGNC Symbol;Acc:HGNC:2865],102125841
SH2D3A,ENSMFAG00000002801,SH2 domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16885],102139854
TSPAN7,ENSMFAG00000002802,tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854],102127880
RAD51AP2,ENSMFAG00000002803,RAD51 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:34417],102133056
IFI27L2,ENSMFAG00000002804,interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753],102131700
POLG2,ENSMFAG00000002805,"DNA polymerase gamma 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9180]",102122836
RAB27B,ENSMFAG00000002806,"RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]",102118542
IFI27L1,ENSMFAG00000002807,interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754],NA
TMEM67,ENSMFAG00000002808,transmembrane protein 67 [Source:HGNC Symbol;Acc:HGNC:28396],102126597
CCR5,ENSMFAG00000002809,C-C motif chemokine receptor 5 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:1606],102139456
AFAP1L2,ENSMFAG00000002810,actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901],102132607
VEZF1,ENSMFAG00000002811,vascular endothelial zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:12949],102124102
GBF1,ENSMFAG00000002812,golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4181],101865219
ESRP2,ENSMFAG00000002813,epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152],102135047
KDM4B,ENSMFAG00000002814,lysine demethylase 4B [Source:HGNC Symbol;Acc:HGNC:29136],102125576
,ENSMFAG00000002815,,NA
IFI27,ENSMFAG00000002816,interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397],102131049
UBXN4,ENSMFAG00000002817,UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860],102140650
,ENSMFAG00000002818,,NA
,ENSMFAG00000002819,,NA
FAM184B,ENSMFAG00000002820,family with sequence similarity 184 member B [Source:HGNC Symbol;Acc:HGNC:29235],102137751
SLC4A2,ENSMFAG00000002821,solute carrier family 4 member 2 [Source:HGNC Symbol;Acc:HGNC:11028],102117461
EZR,ENSMFAG00000002822,ezrin [Source:HGNC Symbol;Acc:HGNC:12691],102146291
KHDRBS2,ENSMFAG00000002823,"KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]",102137092
TOM1,ENSMFAG00000002824,target of myb1 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11982],102135145
,ENSMFAG00000002825,,NA
DPH6,ENSMFAG00000002826,diphthamine biosynthesis 6 [Source:HGNC Symbol;Acc:HGNC:30543],102141727
ENPP2,ENSMFAG00000002827,ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357],102120051
,ENSMFAG00000002828,,NA
CNOT8,ENSMFAG00000002829,CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207],102135580
ARL5A,ENSMFAG00000002830,ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696],102115762
,ENSMFAG00000002831,acyl-CoA synthetase medium chain family member 1 [Source:NCBI gene;Acc:102123380],102123380
COX6B2,ENSMFAG00000002832,cytochrome c oxidase subunit 6B2 [Source:HGNC Symbol;Acc:HGNC:24380],102130191
PSMA3,ENSMFAG00000002833,proteasome subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532],101865478
CCL13,ENSMFAG00000002834,C-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10611],102137801
TENM2,ENSMFAG00000002835,teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943],102118366
PMCH,ENSMFAG00000002836,pro-melanin concentrating hormone [Source:HGNC Symbol;Acc:HGNC:9109],102126759
EPHA5,ENSMFAG00000002837,EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389],102138762
STAMBPL1,ENSMFAG00000002838,STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105],101867398
SNAPIN,ENSMFAG00000002839,SNAP associated protein [Source:HGNC Symbol;Acc:HGNC:17145],102144097
CCDC83,ENSMFAG00000002840,coiled-coil domain containing 83 [Source:NCBI gene;Acc:102119509],102119509
SENP2,ENSMFAG00000002841,SUMO specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:23116],102121205
STEAP3,ENSMFAG00000002842,STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592],102135939
,ENSMFAG00000002843,E2F associated phosphoprotein [Source:NCBI gene;Acc:102131040],102131040
GALNT1,ENSMFAG00000002844,polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123],102125311
SLC30A6,ENSMFAG00000002845,solute carrier family 30 member 6 [Source:HGNC Symbol;Acc:HGNC:19305],102142515
AGO1,ENSMFAG00000002846,"argonaute 1, RISC catalytic component [Source:HGNC Symbol;Acc:HGNC:3262]",102146235
TIE1,ENSMFAG00000002847,tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809],102137798
,ENSMFAG00000002848,,NA
KCNK16,ENSMFAG00000002849,potassium two pore domain channel subfamily K member 16 [Source:HGNC Symbol;Acc:HGNC:14464],102116132
,ENSMFAG00000002850,,NA
HAO2,ENSMFAG00000002851,hydroxyacid oxidase 2 [Source:HGNC Symbol;Acc:HGNC:4810],102135475
DEFB121,ENSMFAG00000002852,defensin beta 121 [Source:HGNC Symbol;Acc:HGNC:18101],102136037
,ENSMFAG00000002853,,NA
,ENSMFAG00000002854,,NA
SIM2,ENSMFAG00000002855,SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883],102141670
,ENSMFAG00000002856,mitochondrial ribosomal protein L33 [Source:NCBI gene;Acc:102135199],102135199
,ENSMFAG00000002857,,NA
PIGO,ENSMFAG00000002858,phosphatidylinositol glycan anchor biosynthesis class O [Source:HGNC Symbol;Acc:HGNC:23215],102124499
FKBP6,ENSMFAG00000002859,FK506 binding protein 6 [Source:HGNC Symbol;Acc:HGNC:3722],102139729
MARCH8,ENSMFAG00000002860,membrane associated ring-CH-type finger 8 [Source:NCBI gene;Acc:101865205],101865205
DGKD,ENSMFAG00000002861,diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851],101866552
,ENSMFAG00000002862,,NA
TSTD2,ENSMFAG00000002863,thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087],102128745
VPS35L,ENSMFAG00000002864,VPS35 endosomal protein sorting factor like [Source:HGNC Symbol;Acc:HGNC:24641],102145773
POU2F1,ENSMFAG00000002865,POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212],102115793
TRIB1,ENSMFAG00000002866,tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891],102121314
ZNF609,ENSMFAG00000002867,zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003],102145558
TUBG1,ENSMFAG00000002868,tubulin gamma 1 [Source:HGNC Symbol;Acc:HGNC:12417],102125919
ADAMTSL4,ENSMFAG00000002869,ADAMTS like 4 [Source:HGNC Symbol;Acc:HGNC:19706],102126937
GARNL3,ENSMFAG00000002870,GTPase activating Rap/RanGAP domain like 3 [Source:HGNC Symbol;Acc:HGNC:25425],101866641
APOD,ENSMFAG00000002871,apolipoprotein D [Source:NCBI gene;Acc:101925468],101925468
ZNF691,ENSMFAG00000002872,zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028],NA
NRBP2,ENSMFAG00000002873,nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19339],102135615
TMIE,ENSMFAG00000002874,transmembrane inner ear [Source:HGNC Symbol;Acc:HGNC:30800],102145868
TMEM247,ENSMFAG00000002875,transmembrane protein 247 [Source:HGNC Symbol;Acc:HGNC:42967],102126001
SLC6A4,ENSMFAG00000002876,solute carrier family 6 member 4 [Source:NCBI gene;Acc:102133349],102133349
ZNF473,ENSMFAG00000002877,zinc finger protein 473 [Source:HGNC Symbol;Acc:HGNC:23239],101866747
SIM1,ENSMFAG00000002878,SIM bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882],102141426
,ENSMFAG00000002879,cytosolic arginine sensor for mTORC1 subunit 2 [Source:NCBI gene;Acc:102125585],102125585
,ENSMFAG00000002880,,NA
KIF3C,ENSMFAG00000002881,kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321],102115778
FAM32A,ENSMFAG00000002882,family with sequence similarity 32 member A [Source:HGNC Symbol;Acc:HGNC:24563],102140743
,ENSMFAG00000002883,,NA
POLR2E,ENSMFAG00000002884,RNA polymerase II subunit E [Source:NCBI gene;Acc:101865584],101865584
PAXBP1,ENSMFAG00000002885,PAX3 and PAX7 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:13579],101926521
IQCJ-SCHIP1,ENSMFAG00000002886,IQCJ-SCHIP1 readthrough [Source:HGNC Symbol;Acc:HGNC:38842],102144989
,ENSMFAG00000002887,quinolinate phosphoribosyltransferase [Source:NCBI gene;Acc:102116236],102116236
FAM166B,ENSMFAG00000002888,family with sequence similarity 166 member B [Source:HGNC Symbol;Acc:HGNC:34242],102120280
,ENSMFAG00000002889,C-X-C motif chemokine 5 [Source:NCBI gene;Acc:102124330],102124330
SCYL3,ENSMFAG00000002890,SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285],102143956
,ENSMFAG00000002891,,NA
,ENSMFAG00000002892,,NA
SLC22A3,ENSMFAG00000002893,solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967],102147270
SLAIN1,ENSMFAG00000002894,SLAIN motif family member 1 [Source:HGNC Symbol;Acc:HGNC:26387],101866535
KIF26A,ENSMFAG00000002895,kinesin family member 26A [Source:HGNC Symbol;Acc:HGNC:20226],102137159
TMEM88,ENSMFAG00000002896,transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371],102140315
MXRA8,ENSMFAG00000002897,matrix remodeling associated 8 [Source:HGNC Symbol;Acc:HGNC:7542],102136551
WFDC12,ENSMFAG00000002898,WAP four-disulfide core domain 12 [Source:HGNC Symbol;Acc:HGNC:16115],NA
,ENSMFAG00000002899,,NA
ZNF574,ENSMFAG00000002900,zinc finger protein 574 [Source:NCBI gene;Acc:101865225],101865225
,ENSMFAG00000002901,,NA
NUPL2,ENSMFAG00000002902,nucleoporin like 2 [Source:HGNC Symbol;Acc:HGNC:17010],102134678
ZNF689,ENSMFAG00000002903,zinc finger protein 689 [Source:HGNC Symbol;Acc:HGNC:25173],102122878
SSH1,ENSMFAG00000002904,slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579],102145282
LRRC36,ENSMFAG00000002905,leucine rich repeat containing 36 [Source:HGNC Symbol;Acc:HGNC:25615],102140235
IL4,ENSMFAG00000002906,interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014],107130068
,ENSMFAG00000002907,,NA
PURB,ENSMFAG00000002908,purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702],NA
GPRC5D,ENSMFAG00000002909,G protein-coupled receptor class C group 5 member D [Source:HGNC Symbol;Acc:HGNC:13310],102122120
ICAM5,ENSMFAG00000002910,intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348],102139213
,ENSMFAG00000002911,,NA
ANKZF1,ENSMFAG00000002912,ankyrin repeat and zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25527],102143141
,ENSMFAG00000002913,,NA
ORMDL1,ENSMFAG00000002914,ORMDL sphingolipid biosynthesis regulator 1 [Source:NCBI gene;Acc:101867514],101867514
PTGIR,ENSMFAG00000002915,prostaglandin I2 receptor [Source:HGNC Symbol;Acc:HGNC:9602],102144141
,ENSMFAG00000002916,,NA
,ENSMFAG00000002917,,NA
IL10,ENSMFAG00000002918,interleukin 10 [Source:HGNC Symbol;Acc:HGNC:5962],102133450
CD53,ENSMFAG00000002919,CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686],102127943
RNF32,ENSMFAG00000002920,ring finger protein 32 [Source:NCBI gene;Acc:101865979],101865979
SLC9A9,ENSMFAG00000002921,solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653],102115568
REPS2,ENSMFAG00000002922,RALBP1 associated Eps domain containing 2 [Source:HGNC Symbol;Acc:HGNC:9963],101866875
,ENSMFAG00000002923,60S ribosomal protein L37 [Source:NCBI gene;Acc:107129805],107129805
PABPN1L,ENSMFAG00000002924,"poly(A) binding protein nuclear 1 like, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:37237]",102123787
FGFRL1,ENSMFAG00000002925,fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693],102118466
TM9SF3,ENSMFAG00000002926,transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529],101926339
TMCO1,ENSMFAG00000002927,transmembrane and coiled-coil domains 1 [Source:NCBI gene;Acc:101926540],101926540
IRX5,ENSMFAG00000002928,iroquois homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14361],102122409
UNC13A,ENSMFAG00000002929,unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150],102123626
NUP62,ENSMFAG00000002930,nucleoporin 62 [Source:HGNC Symbol;Acc:HGNC:8066],NA
DEF6,ENSMFAG00000002931,"DEF6, guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760]",102126764
UBE2D3,ENSMFAG00000002932,ubiquitin conjugating enzyme E2 D3 [Source:NCBI gene;Acc:101867266],101867266
